<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.25	75.882	76.556	75.855	76.534	48266	0	0
2020.08.26	76.532	76.765	76.426	76.658	46262	0	0
2020.08.27	76.654	77.420	76.592	77.351	65318	0	0
2020.08.28	77.350	77.956	77.086	77.586	70136	0	0
2020.08.31	77.519	78.458	77.406	78.112	58643	0	0
2020.09.01	78.112	78.358	78.005	78.103	68790	0	0
2020.09.02	78.103	78.169	77.535	77.914	56985	0	0
2020.09.03	77.907	77.932	77.061	77.225	61789	0	0
2020.09.04	77.229	77.523	76.767	77.382	59758	0	0
2020.09.07	77.414	77.596	77.235	77.301	34123	0	0
2020.09.08	77.302	77.639	76.450	76.478	55017	0	0
2020.09.09	76.473	77.420	76.103	77.323	52300	0	0
2020.09.10	77.305	77.731	76.922	77.020	55053	0	0
2020.09.11	77.017	77.584	76.953	77.284	47178	0	0
2020.09.14	77.197	77.346	76.953	77.051	37026	0	0
2020.09.15	77.049	77.504	76.784	76.985	37289	0	0
2020.09.16	76.988	77.179	76.441	76.665	46752	0	0
2020.09.17	76.661	76.781	76.102	76.582	54296	0	0
2020.09.18	76.600	76.851	75.981	76.206	42798	0	0
2020.09.21	76.288	76.390	75.263	75.587	50880	0	0
2020.09.22	75.587	75.767	75.114	75.227	48593	0	0
2020.09.23	75.227	75.389	74.492	74.519	56637	0	0
2020.09.24	74.520	74.632	73.972	74.252	63536	0	0
2020.09.25	74.253	74.627	74.012	74.200	51033	0	0
2020.09.28	74.148	74.644	74.113	74.571	46331	0	0
2020.09.29	74.570	75.425	74.567	75.303	47668	0	0
2020.09.30	75.330	75.701	74.870	75.532	59166	0	0
2020.10.01	75.535	76.051	75.440	75.797	58168	0	0
2020.10.02	75.781	75.869	74.928	75.443	65384	0	0
2020.10.05	75.422	76.033	75.356	75.897	45703	0	0
2020.10.06	75.895	76.162	74.998	75.011	56381	0	0
2020.10.07	75.007	75.747	74.929	75.647	50997	0	0
2020.10.08	75.633	75.999	75.529	75.977	43563	0	0
2020.10.09	75.977	76.518	75.879	76.476	45514	0	0
2020.10.12	76.460	76.511	75.868	75.910	40897	0	0
2020.10.13	75.923	75.990	75.438	75.513	51531	0	0
2020.10.14	75.512	75.716	75.173	75.321	49934	0	0
2020.10.15	75.313	75.358	74.252	74.787	61111	0	0
2020.10.16	74.787	74.821	74.389	74.578	49278	0	0
2020.10.19	74.532	74.947	74.408	74.494	44114	0	0
2020.10.20	74.481	74.611	74.202	74.352	48491	0	0
2020.10.21	74.352	74.609	74.200	74.418	54395	0	0
2020.10.22	74.431	74.672	74.185	74.636	48833	0	0
