<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.12.13	0.90025	0.90144	0.89516	0.89738	88338	0	6
2018.12.14	0.89743	0.90043	0.89610	0.89841	83540	0	3
2018.12.17	0.89656	0.90042	0.89656	0.89925	89709	0	7
2018.12.18	0.89926	0.90103	0.89623	0.89829	89027	0	7
2018.12.19	0.89864	0.90406	0.89791	0.90174	114476	0	6
2018.12.20	0.90174	0.90542	0.90029	0.90406	110327	0	7
2018.12.21	0.90402	0.90497	0.89817	0.89903	107652	0	4
2018.12.24	0.89950	0.90262	0.89616	0.89840	71397	0	7
2018.12.26	0.89823	0.90074	0.89659	0.89852	45624	0	3
2018.12.27	0.89848	0.90606	0.89724	0.90366	121273	0	6
2018.12.28	0.90394	0.90593	0.90035	0.90069	80858	0	7
2018.12.31	0.90035	0.90206	0.89267	0.89877	65537	0	7
2019.01.02	0.89903	0.90308	0.89869	0.89966	83445	0	4
2019.01.03	0.89946	0.91025	0.89797	0.90141	124146	0	7
2019.01.04	0.90142	0.90290	0.89435	0.89536	100931	0	4
2019.01.07	0.89530	0.89913	0.89481	0.89765	74658	0	7
2019.01.08	0.89765	0.90060	0.89472	0.89934	70152	0	7
2019.01.09	0.89927	0.90410	0.89751	0.90237	88506	0	3
2019.01.10	0.90237	0.90594	0.90119	0.90174	86093	0	3
2019.01.11	0.90178	0.90614	0.89218	0.89274	93959	0	3
2019.01.14	0.89095	0.89519	0.88747	0.89108	85421	0	7
2019.01.15	0.89091	0.89845	0.88547	0.88727	110011	0	7
2019.01.16	0.88736	0.88890	0.88382	0.88390	91422	0	7
2019.01.17	0.88390	0.88697	0.87631	0.87693	95453	0	6
2019.01.18	0.87692	0.88381	0.87567	0.88312	77414	0	7
2019.01.21	0.88169	0.88619	0.88058	0.88130	58714	0	7
2019.01.22	0.88127	0.88281	0.87597	0.87664	76920	0	7
2019.01.23	0.87660	0.87819	0.86978	0.87073	79230	0	7
2019.01.24	0.87072	0.87248	0.86516	0.86519	91340	0	6
2019.01.25	0.86538	0.86811	0.86166	0.86404	87427	0	7
2019.01.28	0.86441	0.86945	0.86349	0.86808	63468	0	7
2019.01.29	0.86809	0.87560	0.86555	0.87469	96282	0	5
2019.01.30	0.87463	0.87631	0.87137	0.87507	86857	0	6
2019.01.31	0.87518	0.87662	0.87108	0.87296	82283	0	7
2019.02.01	0.87292	0.87927	0.87265	0.87519	77888	0	7
2019.02.04	0.87525	0.87744	0.87256	0.87699	65721	0	7
2019.02.05	0.87709	0.88213	0.87467	0.88057	63335	0	7
2019.02.06	0.88049	0.88076	0.87721	0.87854	58675	0	4
2019.02.07	0.87860	0.88135	0.87274	0.87527	74273	0	7
2019.02.08	0.87530	0.87646	0.87396	0.87468	59344	0	7
2019.02.11	0.87446	0.87761	0.87445	0.87669	57774	0	5
2019.02.12	0.87665	0.87891	0.87559	0.87832	59822	0	7
2019.02.13	0.87834	0.87921	0.87428	0.87644	65741	0	7
2019.02.14	0.87649	0.88396	0.87536	0.88218	74366	0	7
2019.02.15	0.88239	0.88273	0.87518	0.87580	65269	0	6
2019.02.18	0.87437	0.87673	0.87415	0.87493	59606	0	7
2019.02.19	0.87489	0.87622	0.86717	0.86784	66885	0	7
2019.02.20	0.86799	0.87139	0.86726	0.86855	67441	0	7
2019.02.21	0.86866	0.87036	0.86656	0.86889	74876	0	7
2019.02.22	0.86925	0.87282	0.86766	0.86774	64517	0	7
2019.02.25	0.86711	0.86992	0.86612	0.86704	65155	0	7
2019.02.26	0.86708	0.86708	0.85618	0.85923	89257	0	7
2019.02.27	0.85919	0.85974	0.85286	0.85409	84232	0	7
2019.02.28	0.85413	0.85858	0.85326	0.85716	80896	0	6
2019.03.01	0.85715	0.86225	0.85702	0.86001	75759	0	7
2019.03.04	0.85815	0.86082	0.85574	0.86022	67728	0	1
2019.03.05	0.86028	0.86452	0.85762	0.85786	72925	0	7
2019.03.06	0.85792	0.86188	0.85760	0.85826	55951	0	7
2019.03.07	0.85836	0.86242	0.85356	0.85533	69484	0	7
2019.03.08	0.85557	0.86540	0.85469	0.86273	69650	0	7
2019.03.11	0.86503	0.86754	0.85252	0.85266	77131	0	7
2019.03.12	0.85266	0.86539	0.84747	0.86325	104127	0	7
2019.03.13	0.86326	0.86397	0.84719	0.85084	77043	0	7
2019.03.14	0.85084	0.85614	0.84983	0.85260	88903	0	7
2019.03.15	0.85252	0.85741	0.85084	0.85155	71060	0	4
2019.03.18	0.85143	0.85942	0.85103	0.85559	56091	0	5
2019.03.19	0.85559	0.85692	0.85330	0.85549	57255	0	7
