<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.25	128.135	128.830	127.282	128.435	148999	0	1
2018.06.26	128.434	128.463	127.796	128.130	173664	0	1
2018.06.27	128.129	128.343	127.256	127.365	189171	0	1
2018.06.28	127.360	127.920	127.139	127.812	184837	0	1
2018.06.29	127.813	129.466	127.656	129.333	207533	0	1
2018.07.02	129.202	129.497	128.415	129.066	181695	0	1
2018.07.03	129.053	129.561	128.726	128.858	180181	0	1
2018.07.04	128.866	128.962	128.497	128.742	191868	0	1
2018.07.05	128.737	129.627	128.571	129.286	194978	0	1
2018.07.06	129.289	129.966	129.166	129.716	153455	0	1
2018.07.09	129.534	130.264	129.534	130.233	133142	0	1
2018.07.10	130.211	130.738	130.094	130.345	134643	0	1
2018.07.11	130.355	130.959	129.908	130.711	201703	0	1
2018.07.12	130.692	131.475	130.661	131.342	165165	0	1
2018.07.13	131.272	131.531	130.802	131.312	139497	0	1
2018.07.16	131.164	131.695	131.056	131.483	131413	0	1
2018.07.17	131.446	131.982	131.438	131.610	157384	0	1
2018.07.18	131.597	131.772	130.876	131.347	163690	0	0
2018.07.19	131.316	131.427	130.722	130.895	220831	0	1
2018.07.20	130.897	131.207	130.543	130.638	213401	0	1
2018.07.23	130.602	130.736	129.853	130.178	126569	0	7
2018.07.24	130.178	130.371	129.732	129.919	121321	0	11
2018.07.25	129.921	130.263	129.401	130.142	130892	0	12
2018.07.26	130.146	130.257	129.435	129.504	122863	0	7
2018.07.27	129.482	129.509	129.118	129.449	99034	0	15
2018.07.30	129.295	130.064	129.245	129.949	82737	0	6
2018.07.31	129.946	131.139	129.676	130.782	125710	0	7
2018.08.01	130.763	131.096	130.020	130.257	109540	0	7
2018.08.02	130.248	130.287	129.239	129.329	106693	0	8
2018.08.03	129.329	129.525	128.627	128.696	99819	0	10
2018.08.06	128.661	128.875	128.497	128.701	68593	0	9
2018.08.07	128.699	129.223	128.584	129.171	78018	0	11
2018.08.08	129.150	129.451	128.549	128.839	88823	0	11
2018.08.09	128.855	129.002	128.029	128.035	99632	0	11
2018.08.10	128.028	128.103	126.000	126.580	170310	0	15
2018.08.13	125.592	126.771	125.136	126.293	165402	0	11
2018.08.14	126.257	126.982	125.799	126.077	126566	0	7
2018.08.15	126.058	126.362	124.893	125.623	138164	0	11
2018.08.16	125.626	126.480	125.274	126.152	149607	0	15
2018.08.17	126.145	126.599	125.570	126.395	120439	0	6
2018.08.20	126.483	126.486	126.066	126.369	100015	0	11
2018.08.21	126.362	128.047	126.253	127.590	129296	0	11
2018.08.22	127.534	128.266	127.340	128.188	118916	0	15
2018.08.23	128.177	128.758	127.909	128.415	119552	0	5
2018.08.24	128.414	129.410	128.353	129.282	122625	0	15
2018.08.27	129.298	129.827	128.785	129.705	103849	0	6
2018.08.28	129.684	130.265	129.630	130.017	114406	0	8
2018.08.29	130.019	130.842	129.573	130.730	127293	0	15
2018.08.30	130.744	130.858	129.408	129.503	128403	0	11
2018.08.31	129.444	129.839	128.549	128.926	138682	0	15
2018.09.03	128.765	129.142	128.564	129.010	102591	0	15
2018.09.04	128.987	129.190	128.310	128.968	120804	0	13
2018.09.05	128.962	129.973	128.590	129.689	132862	0	6
2018.09.06	129.699	129.831	128.487	128.707	134530	0	11
2018.09.07	128.695	129.096	128.010	128.286	136555	0	15
2018.09.10	128.220	129.062	127.854	128.791	94611	0	11
2018.09.11	128.792	129.820	128.749	129.532	93014	0	11
2018.09.12	129.515	129.801	128.927	129.336	105941	0	11
2018.09.13	129.377	130.933	129.250	130.837	107376	0	7
2018.09.14	130.830	131.105	130.170	130.223	108057	0	15
2018.09.17	130.171	131.035	130.090	130.667	85217	0	11
