<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.19	105.372	105.502	105.301	105.436	32467	0	0
2020.10.20	105.428	105.746	105.345	105.493	40596	0	0
2020.10.21	105.495	105.533	104.340	104.580	48408	0	0
2020.10.22	104.588	104.921	104.476	104.861	34332	0	0
2020.10.23	104.855	104.936	104.546	104.710	29256	0	0
2020.10.26	104.667	105.055	104.653	104.835	32647	0	0
2020.10.27	104.835	104.889	104.388	104.460	26447	0	0
2020.10.28	104.460	104.555	104.113	104.301	37281	0	0
2020.10.29	104.298	104.726	104.023	104.598	36580	0	0
2020.10.30	104.598	104.742	104.124	104.667	38639	0	0
2020.11.02	104.488	104.947	104.486	104.728	30475	0	0
2020.11.03	104.730	104.845	104.432	104.453	44175	0	0
2020.11.04	104.453	105.344	104.150	104.521	80869	0	0
2020.11.05	104.522	104.535	103.440	103.464	66459	0	0
2020.11.06	103.465	103.762	103.175	103.367	66125	0	1
2020.11.09	103.296	105.647	103.182	105.356	81691	0	0
2020.11.10	105.364	105.487	104.820	105.295	68651	0	0
2020.11.11	105.281	105.676	105.004	105.427	46107	0	1
2020.11.12	105.426	105.476	105.070	105.129	42740	0	0
2020.11.13	105.121	105.159	104.564	104.612	44088	0	1
2020.11.16	104.716	105.132	104.362	104.572	44836	0	1
2020.11.17	104.572	104.599	104.070	104.191	42392	0	0
2020.11.18	104.205	104.205	103.651	103.825	39224	0	1
2020.11.19	103.827	104.215	103.717	103.740	44342	0	1
2020.11.20	103.736	103.910	103.687	103.827	36994	0	1
2020.11.23	103.746	104.635	103.683	104.497	40445	0	1
2020.11.24	104.496	104.760	104.146	104.446	45499	0	1
2020.11.25	104.439	104.598	104.253	104.461	46210	0	1
2020.11.26	104.453	104.464	104.216	104.256	48425	0	1
2020.11.27	104.266	104.281	103.905	104.090	33509	0	1
2020.11.30	103.995	104.410	103.827	104.315	42630	0	0
2020.12.01	104.306	104.579	104.182	104.314	44178	0	1
2020.12.02	104.312	104.751	104.225	104.408	64927	0	0
2020.12.03	104.414	104.536	103.672	103.834	78437	0	0
2020.12.04	103.832	104.243	103.738	104.188	66895	0	0
2020.12.07	104.116	104.312	103.920	104.045	66074	0	0
2020.12.08	104.064	104.205	103.954	104.161	62511	0	0
2020.12.09	104.161	104.406	104.053	104.225	58945	0	0
2020.12.10	104.211	104.579	104.173	104.246	71831	0	0
2020.12.11	104.245	104.267	103.823	104.025	64070	0	0
2020.12.14	103.958	104.103	103.512	104.032	63521	0	0
2020.12.15	104.047	104.152	103.608	103.668	51860	0	0
2020.12.16	103.674	103.918	103.261	103.465	69083	0	0
2020.12.17	103.468	103.561	102.875	103.092	70000	0	0
2020.12.18	103.083	103.596	103.037	103.313	63445	0	1
2020.12.21	103.535	103.889	103.251	103.319	91307	0	0
2020.12.22	103.326	103.734	103.279	103.640	68318	0	0
2020.12.23	103.634	103.653	103.357	103.545	63511	0	0
2020.12.24	103.537	103.765	103.487	103.671	40048	0	0
2020.12.28	103.497	103.898	103.403	103.778	51232	0	0
2020.12.29	103.788	103.815	103.463	103.568	52787	0	0
2020.12.30	103.571	103.586	102.961	103.182	55136	0	0
2020.12.31	103.180	103.316	102.995	103.253	44935	0	0
2021.01.04	103.121	103.316	102.712	103.126	71780	0	0
2021.01.05	103.100	103.191	102.605	102.711	69073	0	0
2021.01.06	102.701	103.444	102.591	103.036	98042	0	0
2021.01.07	103.032	103.957	102.951	103.795	81548	0	0
2021.01.08	103.796	104.092	103.604	103.967	89581	0	0
2021.01.11	103.843	104.400	103.832	104.255	63440	0	0
2021.01.12	104.261	104.333	103.720	103.752	65638	0	0
2021.01.13	103.753	103.995	103.526	103.878	58354	0	0
2021.01.14	103.880	104.198	103.564	103.799	66428	0	0
2021.01.15	103.799	103.913	103.616	103.869	53731	0	0
2021.01.18	103.795	103.930	103.638	103.687	49811	0	0
2021.01.19	103.686	104.086	103.651	103.901	53230	0	0
2021.01.20	103.899	103.928	103.447	103.538	49971	0	0
2021.01.21	103.530	103.668	103.328	103.496	60109	0	0
2021.01.22	103.493	103.887	103.480	103.770	44782	0	0
2021.01.25	103.775	103.937	103.673	103.745	35504	0	0
2021.01.26	103.733	103.828	103.555	103.620	36900	0	0
2021.01.27	103.614	104.201	103.587	104.091	44334	0	0
2021.01.28	104.088	104.463	104.024	104.229	48096	0	0
2021.01.29	104.229	104.940	104.165	104.723	48580	0	0
2021.02.01	104.765	105.035	104.608	104.922	33932	0	0
2021.02.02	104.928	105.175	104.829	104.968	38446	0	0
2021.02.03	104.970	105.106	104.921	105.029	30342	0	0
2021.02.04	105.025	105.565	104.973	105.520	35020	0	0
2021.02.05	105.514	105.768	105.334	105.382	48086	0	0
2021.02.08	105.301	105.671	105.151	105.208	42442	0	0
2021.02.09	105.207	105.264	104.498	104.562	48597	0	0
2021.02.10	104.563	104.845	104.408	104.588	38282	0	0
2021.02.11	104.588	104.804	104.550	104.719	32748	0	0
2021.02.12	104.743	105.181	104.711	104.924	39361	0	0
2021.02.15	104.896	105.417	104.891	105.368	38779	0	0
2021.02.16	105.367	106.075	105.180	106.038	53571	0	0
2021.02.17	106.034	106.224	105.779	105.861	61122	0	0
2021.02.18	105.863	105.924	105.600	105.702	47837	0	0
2021.02.19	105.703	105.743	105.238	105.421	48798	0	0
