<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.13	1.49615	1.50295	1.49328	1.49764	68837	0	2
2021.04.14	1.49764	1.50461	1.49678	1.49962	62437	0	2
2021.04.15	1.49964	1.50187	1.49462	1.50097	64781	0	2
2021.04.16	1.50097	1.50226	1.49643	1.49829	56746	0	2
2021.04.19	1.49645	1.50959	1.49510	1.50849	70391	0	2
2021.04.20	1.50810	1.51848	1.50567	1.51791	74248	0	2
2021.04.21	1.51791	1.51928	1.49906	1.50384	68419	0	2
2021.04.22	1.50390	1.50875	1.49820	1.50219	74680	0	2
2021.04.23	1.50212	1.51020	1.49949	1.50932	60053	0	2
2021.04.26	1.50764	1.50999	1.49583	1.49759	60108	0	2
2021.04.27	1.49748	1.50001	1.49643	1.49903	56535	0	2
2021.04.28	1.49903	1.49997	1.49031	1.49285	67740	0	2
2021.04.29	1.49279	1.49385	1.48808	1.48810	67377	0	2
2021.04.30	1.48810	1.48922	1.47583	1.47785	69654	0	2
2021.05.03	1.47621	1.48404	1.47501	1.48070	53157	0	2
2021.05.04	1.48096	1.48383	1.47796	1.47817	69246	0	2
2021.05.05	1.47810	1.47852	1.47041	1.47236	56167	0	2
2021.05.06	1.47236	1.47684	1.46476	1.46545	66060	0	2
2021.05.07	1.46548	1.47865	1.46448	1.47484	74749	0	2
2021.05.10	1.47340	1.47615	1.46710	1.46760	66042	0	2
2021.05.11	1.46760	1.47474	1.46625	1.46982	81784	0	2
2021.05.12	1.46970	1.47017	1.45819	1.46455	97709	0	2
2021.05.13	1.46455	1.47211	1.46299	1.46891	90474	0	2
2021.05.14	1.46895	1.47296	1.46694	1.47007	67011	0	2
2021.05.17	1.46924	1.47419	1.46555	1.46580	66591	0	2
2021.05.18	1.46600	1.47518	1.46423	1.47419	68437	0	2
2021.05.19	1.47414	1.48168	1.47225	1.47651	102999	0	2
2021.05.20	1.47652	1.48002	1.47280	1.47431	72148	0	2
2021.05.21	1.47433	1.47853	1.46691	1.46953	76482	0	2
2021.05.24	1.46910	1.47592	1.46782	1.47105	68516	0	2
2021.05.25	1.47105	1.47852	1.46981	1.47772	79974	0	2
2021.05.26	1.47766	1.48209	1.47535	1.47804	79724	0	2
2021.05.27	1.47804	1.47956	1.47060	1.47119	78836	0	2
2021.05.28	1.47100	1.47507	1.46795	1.47219	77039	0	2
2021.05.31	1.47125	1.47771	1.46995	1.47425	50031	0	2
2021.06.01	1.47423	1.47583	1.46977	1.47398	71377	0	2
2021.06.02	1.47389	1.47537	1.46903	1.46924	65689	0	2
2021.06.03	1.46924	1.47200	1.46761	1.46788	76303	0	2
2021.06.04	1.46788	1.47259	1.46667	1.46871	69621	0	2
2021.06.07	1.46729	1.47344	1.46729	1.47236	54638	0	0
2021.06.08	1.47236	1.47568	1.47008	1.47357	68017	0	2
2021.06.09	1.47364	1.47546	1.47234	1.47472	62377	0	2
2021.06.10	1.47474	1.47603	1.47089	1.47119	88192	0	0
2021.06.11	1.47116	1.47392	1.46772	1.47285	67309	0	2
2021.06.14	1.47062	1.47487	1.46987	1.47115	62986	0	0
2021.06.15	1.47111	1.47927	1.47053	1.47685	71241	0	2
2021.06.16	1.47693	1.47835	1.47052	1.47235	84389	0	1
2021.06.17	1.47228	1.47346	1.46795	1.47100	109780	0	2
2021.06.18	1.47100	1.47950	1.46978	1.47862	97198	0	2
2021.06.21	1.47604	1.48251	1.47172	1.47267	106348	0	2
2021.06.22	1.47267	1.47582	1.46880	1.46896	86736	0	0
2021.06.23	1.46872	1.47022	1.46556	1.46737	91435	0	1
2021.06.24	1.46730	1.47197	1.46636	1.47014	83416	0	2
2021.06.25	1.47005	1.47144	1.46712	1.46803	67179	0	2
2021.06.28	1.46502	1.47264	1.46502	1.47118	73686	0	2
2021.06.29	1.47026	1.47572	1.46927	1.47517	66788	0	2
2021.06.30	1.47514	1.47716	1.46642	1.46981	85466	0	2
2021.07.01	1.46980	1.47417	1.46820	1.47302	84750	0	2
2021.07.02	1.47311	1.47412	1.46133	1.46258	86532	0	2
2021.07.05	1.45780	1.46713	1.45780	1.46314	51883	0	2
2021.07.06	1.46314	1.47719	1.46168	1.47261	88089	0	2
2021.07.07	1.47279	1.47657	1.46770	1.47109	92343	0	2
2021.07.08	1.47105	1.49148	1.47046	1.48389	121463	0	2
2021.07.09	1.48375	1.48634	1.47803	1.47890	95323	0	2
2021.07.12	1.47622	1.48323	1.47622	1.47673	71397	0	2
2021.07.13	1.47671	1.48174	1.47261	1.47261	77594	0	2
2021.07.14	1.47245	1.48121	1.46925	1.47932	81710	0	2
2021.07.15	1.47944	1.48934	1.47888	1.48741	88053	0	2
