<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.04.04	1.17648	1.18045	1.17528	1.17960	66275	0	1
2018.04.05	1.17946	1.18048	1.17716	1.17931	54974	0	1
2018.04.06	1.17911	1.18041	1.17687	1.17776	78469	0	1
2018.04.09	1.17662	1.17981	1.17611	1.17797	58150	0	1
2018.04.10	1.17755	1.18256	1.17674	1.18210	65252	0	1
2018.04.11	1.18210	1.18803	1.18153	1.18419	60714	0	1
2018.04.12	1.18445	1.18895	1.18379	1.18582	60726	0	1
2018.04.13	1.18587	1.18792	1.18497	1.18647	49542	0	2
2018.04.16	1.18495	1.18846	1.18495	1.18822	46175	0	1
2018.04.17	1.18797	1.19536	1.18738	1.19505	50254	0	1
2018.04.18	1.19495	1.19917	1.19451	1.19853	55032	0	1
2018.04.19	1.19829	1.20012	1.19560	1.19900	66098	0	1
2018.04.20	1.19900	1.20050	1.19497	1.19795	58745	0	1
2018.04.23	1.19640	1.19833	1.19259	1.19405	60308	0	2
2018.04.24	1.19409	1.19901	1.19247	1.19734	64815	0	2
2018.04.25	1.19734	1.19967	1.19553	1.19558	59955	0	1
2018.04.26	1.19555	1.19900	1.19513	1.19705	87829	0	1
2018.04.27	1.19667	1.19840	1.19524	1.19825	70052	0	1
2018.04.30	1.19739	1.19873	1.19557	1.19662	65481	0	1
2018.05.01	1.19662	1.19732	1.19352	1.19502	57486	0	1
2018.05.02	1.19502	1.19634	1.19347	1.19396	88765	0	1
2018.05.03	1.19396	1.19687	1.19346	1.19576	93043	0	1
2018.05.04	1.19576	1.19747	1.19360	1.19609	75736	0	1
2018.05.07	1.19567	1.19793	1.19469	1.19542	56736	0	1
2018.05.08	1.19542	1.19597	1.18658	1.18846	78716	0	1
2018.05.09	1.18846	1.19221	1.18662	1.19133	71454	0	1
2018.05.10	1.19133	1.19574	1.18983	1.19483	75815	0	1
2018.05.11	1.19483	1.19576	1.19246	1.19427	55957	0	1
2018.05.14	1.19361	1.19798	1.19305	1.19311	45084	0	1
2018.05.15	1.19299	1.19411	1.18480	1.18515	62036	0	1
2018.05.16	1.18485	1.18588	1.17710	1.18200	69532	0	1
2018.05.17	1.18204	1.18404	1.18024	1.18073	74114	0	1
2018.05.18	1.18073	1.18174	1.17295	1.17408	57080	0	1
2018.05.21	1.17364	1.17615	1.17068	1.17572	50200	0	1
2018.05.22	1.17528	1.17710	1.16840	1.16903	62398	0	1
2018.05.23	1.16910	1.16964	1.15808	1.16445	93563	0	1
2018.05.24	1.16444	1.16524	1.15882	1.16156	77652	0	1
2018.05.25	1.16089	1.16423	1.15233	1.15330	71127	0	1
2018.05.28	1.15782	1.16285	1.15451	1.15473	72009	0	1
2018.05.29	1.15477	1.15540	1.13673	1.14379	115730	0	1
2018.05.30	1.14303	1.15666	1.14099	1.15362	106524	0	1
2018.05.31	1.15362	1.15712	1.14632	1.15220	95107	0	1
2018.06.01	1.15219	1.15739	1.15010	1.15170	80876	0	2
2018.06.04	1.15097	1.15644	1.15092	1.15519	56384	0	3
2018.06.05	1.15546	1.15632	1.15060	1.15359	62807	0	1
2018.06.06	1.15327	1.16397	1.15280	1.16082	62236	0	1
2018.06.07	1.16087	1.16346	1.15579	1.15650	68163	0	1
2018.06.08	1.15629	1.16183	1.15368	1.15891	61564	0	2
2018.06.11	1.15892	1.16565	1.15887	1.16096	44915	0	1
2018.06.12	1.16104	1.16249	1.15807	1.15910	56803	0	1
2018.06.13	1.15892	1.16238	1.15860	1.16168	63128	0	1
2018.06.14	1.16141	1.16478	1.15289	1.15296	95394	0	1
2018.06.15	1.15296	1.15858	1.15236	1.15759	89052	0	1
2018.06.18	1.15536	1.15716	1.15329	1.15641	47812	0	2
2018.06.19	1.15559	1.15699	1.14868	1.15130	83800	0	1
2018.06.20	1.15130	1.15518	1.14954	1.15306	63143	0	1
2018.06.21	1.15339	1.15405	1.14786	1.15085	88103	0	1
2018.06.22	1.15077	1.15506	1.14937	1.15140	101288	0	1
2018.06.25	1.15125	1.15570	1.14893	1.15491	72722	0	2
2018.06.26	1.15503	1.15646	1.15244	1.15282	82624	0	3
2018.06.27	1.15282	1.15547	1.15093	1.15152	86615	0	1
2018.06.28	1.15171	1.15654	1.15038	1.15358	117144	0	2
2018.06.29	1.15360	1.16001	1.15227	1.15702	109734	0	1
2018.07.02	1.15606	1.15694	1.15345	1.15621	63411	0	1
2018.07.03	1.15618	1.15851	1.15501	1.15648	62981	0	1
2018.07.04	1.15635	1.15842	1.15485	1.15618	109081	0	2
2018.07.05	1.15618	1.16192	1.15618	1.15832	77513	0	1
2018.07.06	1.16040	1.16392	1.15832	1.16234	83846	0	2
2018.07.09	1.16143	1.16563	1.16048	1.16499	67438	0	1
2018.07.10	1.16453	1.16589	1.16314	1.16459	67106	0	1
2018.07.11	1.16467	1.16580	1.16187	1.16289	93235	0	1
2018.07.12	1.16239	1.17076	1.16186	1.16962	68814	0	1
2018.07.13	1.16955	1.17083	1.16576	1.17040	68283	0	1
2018.07.16	1.17013	1.17137	1.16696	1.16714	71683	0	4
2018.07.17	1.16710	1.16813	1.16398	1.16618	78059	0	1
2018.07.18	1.16621	1.16693	1.16023	1.16262	68534	0	0
2018.07.19	1.16245	1.16393	1.16133	1.16315	98373	0	3
2018.07.20	1.16315	1.16542	1.16110	1.16340	126704	0	3
2018.07.23	1.16271	1.16408	1.16020	1.16020	62160	0	9
2018.07.24	1.16041	1.16308	1.15945	1.16107	73849	0	14
2018.07.25	1.16109	1.16334	1.15941	1.16306	73104	0	15
2018.07.26	1.16319	1.16373	1.15727	1.15732	72800	0	9
2018.07.27	1.15731	1.16052	1.15662	1.15949	61037	0	15
2018.07.30	1.15837	1.16036	1.15660	1.15678	47913	0	6
2018.07.31	1.15688	1.15975	1.15598	1.15773	72553	0	8
2018.08.01	1.15757	1.16033	1.15636	1.15651	62880	0	6
2018.08.02	1.15657	1.15704	1.15294	1.15309	55765	0	6
2018.08.03	1.15309	1.15412	1.14965	1.15030	65548	0	10
2018.08.06	1.14933	1.15279	1.14917	1.15151	45955	0	11
2018.08.07	1.15114	1.15475	1.15085	1.15447	45620	0	9
2018.08.08	1.15442	1.15568	1.15266	1.15306	46023	0	10
2018.08.09	1.15313	1.15360	1.14498	1.14534	58665	0	9
2018.08.10	1.14530	1.14604	1.13390	1.13558	104330	0	15
2018.08.13	1.12906	1.13599	1.12858	1.13290	87531	0	15
2018.08.14	1.13287	1.13542	1.12651	1.12768	71825	0	9
2018.08.15	1.12765	1.13047	1.12428	1.12705	83160	0	10
2018.08.16	1.12720	1.13472	1.12577	1.13383	81313	0	9
2018.08.17	1.13371	1.13937	1.13256	1.13858	70640	0	5
2018.08.20	1.13706	1.13863	1.13531	1.13797	59516	0	8
2018.08.21	1.13798	1.14182	1.13583	1.13943	73905	0	14
2018.08.22	1.13945	1.14093	1.13742	1.13991	64227	0	10
2018.08.23	1.13990	1.14070	1.13639	1.13768	64056	0	6
2018.08.24	1.13766	1.14294	1.13657	1.14214	68678	0	15
2018.08.27	1.14232	1.14493	1.14099	1.14374	57456	0	10
2018.08.28	1.14390	1.14532	1.14157	1.14164	62116	0	9
2018.08.29	1.14151	1.14226	1.13432	1.13607	70466	0	13
2018.08.30	1.13589	1.13680	1.13023	1.13089	64990	0	14
2018.08.31	1.13059	1.13107	1.12385	1.12391	83818	0	15
2018.09.03	1.12416	1.12709	1.12314	1.12569	45310	0	9
2018.09.04	1.12573	1.12899	1.12411	1.12836	71420	0	10
2018.09.05	1.12829	1.13200	1.12524	1.13001	74252	0	5
2018.09.06	1.12983	1.13107	1.12166	1.12166	73464	0	14
2018.09.07	1.12167	1.12444	1.11825	1.11936	74402	0	8
2018.09.10	1.11861	1.13149	1.11844	1.13004	56742	0	9
2018.09.11	1.12987	1.13428	1.12628	1.12829	56044	0	6
2018.09.12	1.12813	1.13105	1.12679	1.12831	62423	0	5
2018.09.13	1.12838	1.13147	1.12611	1.12845	58507	0	4
2018.09.14	1.12840	1.13032	1.12400	1.12411	53479	0	8
2018.09.17	1.12413	1.12594	1.12298	1.12432	44577	0	12
2018.09.18	1.12429	1.12620	1.12218	1.12513	62610	0	12
2018.09.19	1.12524	1.13263	1.12350	1.12872	54391	0	8
2018.09.20	1.12872	1.13207	1.12722	1.12900	67189	0	15
2018.09.21	1.12900	1.13076	1.12211	1.12571	66094	0	8
2018.09.24	1.12555	1.13358	1.12512	1.13222	50584	0	10
2018.09.25	1.13309	1.13815	1.13225	1.13526	53704	0	14
2018.09.26	1.13514	1.13842	1.13313	1.13364	60941	0	6
2018.09.27	1.13356	1.14142	1.13108	1.13741	72270	0	6
2018.09.28	1.13727	1.13979	1.12801	1.13900	66289	0	15
2018.10.01	1.13695	1.14276	1.13638	1.13879	60636	0	13
2018.10.02	1.13878	1.13960	1.13117	1.13601	68044	0	13
2018.10.03	1.13585	1.14207	1.13572	1.13871	80992	0	11
2018.10.04	1.13875	1.14347	1.13653	1.14165	82461	0	15
2018.10.05	1.14158	1.14490	1.14104	1.14287	77200	0	5
2018.10.08	1.14246	1.14410	1.13806	1.14000	56233	0	15
2018.10.09	1.13997	1.14148	1.13682	1.13938	70571	0	14
2018.10.10	1.13953	1.14432	1.13889	1.14038	71368	0	9
2018.10.11	1.14050	1.14883	1.13907	1.14701	105704	0	15
2018.10.12	1.14706	1.14920	1.14482	1.14629	70976	0	15
2018.10.15	1.14307	1.14632	1.14141	1.14285	67791	0	15
2018.10.16	1.14285	1.14776	1.14214	1.14644	64129	0	15
2018.10.17	1.14604	1.14822	1.14368	1.14447	69928	0	10
2018.10.18	1.14382	1.14656	1.13979	1.14012	74770	0	9
2018.10.19	1.13994	1.14912	1.13912	1.14693	76432	0	9
2018.10.22	1.14427	1.15003	1.14161	1.14181	64925	0	6
2018.10.23	1.14181	1.14292	1.13963	1.14108	73431	0	9
2018.10.24	1.14089	1.14178	1.13541	1.13656	79836	0	15
2018.10.25	1.13645	1.14153	1.13541	1.13642	77829	0	9
2018.10.26	1.13642	1.13853	1.13422	1.13656	86053	0	15
2018.10.29	1.13637	1.14084	1.13628	1.13932	70552	0	14
2018.10.30	1.13932	1.14182	1.13700	1.14024	68922	0	11
2018.10.31	1.14024	1.14137	1.13787	1.13994	70842	0	9
2018.11.01	1.13994	1.14481	1.13994	1.14257	70918	0	14
2018.11.02	1.14257	1.14542	1.14046	1.14265	67365	0	15
2018.11.05	1.14229	1.14625	1.14183	1.14565	57510	0	15
2018.11.06	1.14529	1.14693	1.14448	1.14537	50981	0	11
2018.11.07	1.14532	1.14689	1.14368	1.14515	86990	0	14
2018.11.08	1.14461	1.14694	1.14280	1.14292	65259	0	9
2018.11.09	1.14319	1.14377	1.13823	1.13893	59983	0	14
2018.11.12	1.13738	1.13987	1.13336	1.13392	63678	0	15
2018.11.13	1.13393	1.13867	1.13341	1.13661	72174	0	10
2018.11.14	1.13702	1.14227	1.13582	1.13742	81359	0	13
2018.11.15	1.13762	1.14195	1.13438	1.14002	79817	0	15
2018.11.16	1.14059	1.14334	1.13840	1.14082	62676	0	9
2018.11.19	1.14052	1.14167	1.13698	1.13787	52762	0	11
2018.11.20	1.13798	1.13806	1.13047	1.13091	53099	0	6
2018.11.21	1.13112	1.13462	1.13030	1.13195	48138	0	11
2018.11.22	1.13212	1.13565	1.13165	1.13372	42939	0	13
2018.11.23	1.13357	1.13539	1.12951	1.12991	44417	0	5
2018.11.26	1.13020	1.13414	1.12988	1.13090	44550	0	13
2018.11.27	1.13086	1.13240	1.12749	1.12763	55395	0	7
2018.11.28	1.12758	1.13161	1.12602	1.12972	64982	0	11
2018.11.29	1.12976	1.13478	1.12887	1.13441	60018	0	6
2018.11.30	1.13427	1.13562	1.12949	1.12989	54628	0	12
2018.12.03	1.13324	1.13449	1.13039	1.13284	47322	0	10
2018.12.04	1.13305	1.13479	1.13048	1.13125	65649	0	13
2018.12.05	1.13123	1.13306	1.13056	1.13172	44235	0	7
2018.12.06	1.13158	1.13188	1.12801	1.12949	71107	0	14
2018.12.07	1.12957	1.13093	1.12796	1.12811	64845	0	15
2018.12.10	1.12798	1.13074	1.12351	1.12449	59882	0	13
2018.12.11	1.12436	1.12579	1.12240	1.12390	61695	0	9
2018.12.12	1.12406	1.12969	1.12331	1.12931	66833	0	11
2018.12.13	1.12931	1.13012	1.12652	1.12888	64499	0	8
2018.12.14	1.12887	1.12940	1.12406	1.12818	61805	0	5
2018.12.17	1.12607	1.12906	1.12473	1.12665	76984	0	12
2018.12.18	1.12666	1.12967	1.12597	1.12761	59019	0	12
2018.12.19	1.12803	1.13436	1.12699	1.13141	71897	0	15
2018.12.20	1.13142	1.13486	1.12961	1.13057	79900	0	15
2018.12.21	1.13063	1.13233	1.12898	1.13108	81375	0	10
2018.12.24	1.13118	1.13438	1.12676	1.12698	49794	0	10
2018.12.26	1.12524	1.13080	1.12441	1.13016	31191	0	8
2018.12.27	1.13021	1.13112	1.12402	1.12905	87287	0	12
2018.12.28	1.12898	1.12975	1.12142	1.12562	79873	0	15
2018.12.31	1.12395	1.12861	1.12371	1.12597	55166	0	15
2019.01.02	1.12580	1.12700	1.12163	1.12297	62426	0	6
2019.01.03	1.12282	1.12774	1.11705	1.12399	98793	0	6
2019.01.04	1.12397	1.12687	1.12317	1.12396	68645	0	8
2019.01.07	1.12302	1.12589	1.12235	1.12393	49876	0	12
2019.01.08	1.12392	1.12449	1.12188	1.12257	48678	0	15
2019.01.09	1.12261	1.12649	1.12091	1.12458	109107	0	5
2019.01.10	1.12458	1.13242	1.12374	1.13187	102528	0	4
2019.01.11	1.13186	1.13392	1.12716	1.12765	60191	0	5
2019.01.14	1.12709	1.12869	1.12455	1.12483	48053	0	8
2019.01.15	1.12472	1.12890	1.12432	1.12719	69046	0	12
2019.01.16	1.12701	1.12957	1.12587	1.12824	50934	0	6
2019.01.17	1.12821	1.13306	1.12741	1.13211	57033	0	13
2019.01.18	1.13209	1.13370	1.12999	1.13124	49694	0	13
2019.01.21	1.12973	1.13461	1.12810	1.13366	35370	0	11
2019.01.22	1.13366	1.13426	1.13160	1.13277	52851	0	12
2019.01.23	1.13272	1.13464	1.13163	1.13230	54001	0	11
2019.01.24	1.13199	1.13301	1.12588	1.12617	80645	0	6
2019.01.25	1.12622	1.13359	1.12582	1.13275	71492	0	11
2019.01.28	1.13232	1.13448	1.13093	1.13333	54575	0	11
2019.01.29	1.13322	1.13781	1.13292	1.13687	71997	0	7
2019.01.30	1.13712	1.14280	1.13652	1.14103	75553	0	15
2019.01.31	1.14110	1.14282	1.13713	1.13787	78183	0	15
2019.02.01	1.13818	1.14117	1.13750	1.13977	70973	0	14
2019.02.04	1.13984	1.14225	1.13941	1.14093	56035	0	12
2019.02.05	1.14102	1.14432	1.14012	1.14026	58844	0	9
2019.02.06	1.14027	1.14065	1.13851	1.13882	55295	0	5
2019.02.07	1.13893	1.13935	1.13446	1.13642	51821	0	7
2019.02.08	1.13632	1.13692	1.13215	1.13219	42121	0	12
2019.02.11	1.13204	1.14205	1.13047	1.13194	41922	0	9
2019.02.12	1.13200	1.14061	1.13172	1.13986	45146	0	8
2019.02.13	1.13978	1.14055	1.13606	1.13622	46554	0	10
2019.02.14	1.13638	1.13812	1.13481	1.13492	60136	0	9
2019.02.15	1.13517	1.13575	1.13313	1.13476	52178	0	9
2019.02.18	1.13382	1.13648	1.13347	1.13560	30200	0	11
2019.02.19	1.13572	1.13730	1.13323	1.13498	49691	0	6
2019.02.20	1.13528	1.13656	1.13349	1.13452	50058	0	5
2019.02.21	1.13478	1.13679	1.13392	1.13453	58529	0	6
2019.02.22	1.13466	1.13535	1.13293	1.13356	44595	0	10
2019.02.25	1.13242	1.13678	1.13242	1.13623	43823	0	8
2019.02.26	1.13606	1.13898	1.13502	1.13844	51198	0	8
2019.02.27	1.13892	1.13926	1.13512	1.13833	51443	0	9
2019.02.28	1.13836	1.13872	1.13289	1.13453	66756	0	7
2019.03.01	1.13454	1.13700	1.13352	1.13509	55133	0	10
2019.03.04	1.13555	1.13654	1.13153	1.13258	44291	0	9
2019.03.05	1.13270	1.13579	1.13123	1.13521	44957	0	9
2019.03.06	1.13566	1.13688	1.13447	1.13610	41456	0	10
2019.03.07	1.13615	1.13667	1.13132	1.13180	66571	0	10
2019.03.08	1.13191	1.13330	1.13069	1.13209	62733	0	8
2019.03.11	1.13193	1.13707	1.13146	1.13637	52296	0	9
2019.03.12	1.13637	1.13842	1.13465	1.13735	74878	0	9
2019.03.13	1.13735	1.13795	1.13540	1.13693	60487	0	8
2019.03.14	1.13691	1.13746	1.13422	1.13457	62907	0	6
2019.03.15	1.13457	1.13723	1.13425	1.13452	44082	0	10
2019.03.18	1.13460	1.13647	1.13375	1.13495	35714	0	7
2019.03.19	1.13492	1.13583	1.13382	1.13420	36278	0	9
2019.03.20	1.13420	1.13500	1.13169	1.13209	57321	0	6
2019.03.21	1.13214	1.13332	1.12650	1.12810	60250	0	9
2019.03.22	1.12808	1.12974	1.12112	1.12222	75662	0	7
2019.03.25	1.12249	1.12561	1.12203	1.12260	47429	0	8
2019.03.26	1.12260	1.12464	1.11990	1.12042	48835	0	7
2019.03.27	1.12042	1.12189	1.11720	1.11837	64032	0	4
2019.03.28	1.11837	1.12133	1.11645	1.11666	61014	0	8
2019.03.29	1.11664	1.12002	1.11600	1.11600	55693	0	7
2019.04.01	1.11699	1.12032	1.11662	1.11969	57172	0	7
2019.04.02	1.12007	1.12024	1.11681	1.11797	53075	0	8
2019.04.03	1.11819	1.12155	1.11689	1.12098	46324	0	8
2019.04.04	1.12109	1.12243	1.11862	1.12182	46401	0	8
2019.04.05	1.12201	1.12391	1.12033	1.12161	40397	0	7
2019.04.08	1.12105	1.12560	1.12063	1.12469	35349	0	8
2019.04.09	1.12475	1.12791	1.12438	1.12583	47648	0	7
2019.04.10	1.12599	1.13036	1.12541	1.12997	53121	0	6
2019.04.11	1.13019	1.13137	1.12884	1.12892	43316	0	5
2019.04.12	1.12907	1.13309	1.12806	1.13261	45695	0	8
2019.04.15	1.13226	1.13531	1.13205	1.13476	34375	0	6
2019.04.16	1.13496	1.13770	1.13405	1.13655	49639	0	8
2019.04.17	1.13663	1.14216	1.13612	1.14137	45428	0	7
2019.04.18	1.14192	1.14192	1.13649	1.14020	49340	0	7
2019.04.19	1.14037	1.14103	1.13897	1.13972	56648	0	8
2019.04.22	1.13941	1.14386	1.13921	1.14295	16732	0	6
2019.04.23	1.14331	1.14756	1.14076	1.14495	45277	0	6
2019.04.24	1.14493	1.14531	1.13786	1.13803	57961	0	6
2019.04.25	1.13806	1.13884	1.13550	1.13568	49644	0	7
2019.04.26	1.13573	1.13846	1.13492	1.13591	50025	0	5
2019.04.29	1.13567	1.14085	1.13567	1.14035	32248	0	5
2019.04.30	1.14037	1.14444	1.13876	1.14286	52306	0	6
2019.05.01	1.14287	1.14390	1.13897	1.13944	48798	0	5
2019.05.02	1.13943	1.14266	1.13765	1.13873	44299	0	6
2019.05.03	1.13877	1.13960	1.13714	1.13843	45804	0	6
2019.05.06	1.13501	1.14075	1.13459	1.13951	43836	0	9
2019.05.07	1.13952	1.14388	1.13818	1.14070	49398	0	9
2019.05.08	1.14074	1.14288	1.13824	1.14171	59733	0	7
2019.05.09	1.14167	1.14275	1.13704	1.13802	63248	0	9
2019.05.10	1.13816	1.14086	1.13586	1.13637	55469	0	6
2019.05.13	1.13594	1.13683	1.12913	1.12917	52707	0	7
2019.05.14	1.12932	1.13288	1.12874	1.12990	44075	0	7
2019.05.15	1.12989	1.13130	1.12633	1.12970	48558	0	7
2019.05.16	1.12979	1.13168	1.12804	1.12828	44494	0	7
2019.05.17	1.12832	1.12983	1.12688	1.12775	53723	0	9
2019.05.20	1.12752	1.12921	1.12562	1.12591	38365	0	13
2019.05.21	1.12593	1.12907	1.12548	1.12819	46013	0	5
2019.05.22	1.12818	1.12908	1.12446	1.12565	42457	0	7
2019.05.23	1.12571	1.12594	1.12050	1.12160	62592	0	5
2019.05.24	1.12160	1.12332	1.11945	1.12221	49257	0	8
2019.05.27	1.12266	1.12630	1.12167	1.12341	28018	0	3
2019.05.28	1.12342	1.12776	1.12238	1.12445	54925	0	7
2019.05.29	1.12453	1.12512	1.12072	1.12215	54602	0	9
2019.05.30	1.12227	1.12476	1.12086	1.12149	42216	0	13
2019.05.31	1.12147	1.12211	1.11704	1.11762	68923	0	7
2019.06.03	1.11757	1.12039	1.11186	1.11555	77117	0	11
2019.06.04	1.11554	1.11900	1.11484	1.11602	74323	0	15
2019.06.05	1.11621	1.11957	1.11359	1.11604	76879	0	7
2019.06.06	1.11602	1.11970	1.11511	1.11771	72284	0	8
2019.06.07	1.11777	1.12063	1.11672	1.11923	67661	0	9
2019.06.10	1.11939	1.12094	1.11851	1.11949	54151	0	11
2019.06.11	1.11950	1.12430	1.11818	1.12377	61991	0	9
2019.06.12	1.12381	1.12634	1.12241	1.12349	64857	0	7
2019.06.13	1.12354	1.12490	1.11990	1.12063	59449	0	6
2019.06.14	1.12056	1.12269	1.11916	1.11920	66831	0	8
2019.06.17	1.11884	1.12213	1.11884	1.12082	42928	0	7
2019.06.18	1.12071	1.12126	1.11723	1.11958	78975	0	5
2019.06.19	1.11941	1.12107	1.11536	1.11596	66185	0	7
2019.06.20	1.11592	1.11626	1.10558	1.10828	88013	0	6
2019.06.21	1.10826	1.11260	1.10651	1.10975	79521	0	7
2019.06.24	1.10882	1.11299	1.10643	1.10764	61418	0	8
2019.06.25	1.10780	1.11237	1.10612	1.10885	80455	0	4
2019.06.26	1.10885	1.11235	1.10755	1.11159	79917	0	8
2019.06.27	1.11159	1.11444	1.10970	1.11016	64612	0	9
2019.06.28	1.11013	1.11226	1.10817	1.10990	62747	0	11
2019.07.01	1.10986	1.11610	1.10986	1.11450	70386	0	6
2019.07.02	1.11450	1.11711	1.11238	1.11295	62150	0	11
2019.07.03	1.11286	1.11358	1.11069	1.11252	56568	0	14
2019.07.04	1.11251	1.11377	1.11101	1.11151	29923	0	7
2019.07.05	1.11150	1.11469	1.11049	1.11297	59028	0	9
2019.07.08	1.11286	1.11528	1.11123	1.11445	19852	0	6
2019.07.09	1.11442	1.11577	1.11226	1.11352	35667	0	6
2019.07.10	1.11344	1.11447	1.11198	1.11314	43204	0	7
2019.07.11	1.11309	1.11473	1.11048	1.11411	40231	0	6
2019.07.12	1.11414	1.11543	1.10713	1.10886	44213	0	6
2019.07.15	1.10824	1.11031	1.10655	1.10824	34171	0	6
2019.07.16	1.10816	1.10937	1.10563	1.10723	36254	0	6
2019.07.17	1.10722	1.11102	1.10697	1.10819	27977	0	6
2019.07.18	1.10819	1.10892	1.10597	1.10665	40940	0	7
2019.07.19	1.10666	1.10826	1.10115	1.10129	36936	0	6
2019.07.22	1.10199	1.10352	1.09989	1.10054	29539	0	6
2019.07.23	1.10053	1.10192	1.09708	1.09852	34019	0	6
2019.07.24	1.09852	1.10047	1.09687	1.09691	32274	0	6
2019.07.25	1.09690	1.10548	1.09623	1.10431	45907	0	6
2019.07.26	1.10425	1.10629	1.10375	1.10517	35195	0	6
2019.07.29	1.10385	1.10589	1.10249	1.10499	28018	0	7
