<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.12.04	144.592	144.748	142.825	143.438	145212	0	22
2018.12.05	143.385	144.519	143.247	144.111	96836	0	14
2018.12.06	144.101	144.148	143.234	143.990	163553	0	27
2018.12.07	143.992	144.203	143.215	143.446	132841	0	36
2018.12.10	143.031	143.691	141.156	142.377	155098	0	25
2018.12.11	142.300	142.916	141.497	141.534	139311	0	18
2018.12.12	141.585	143.430	141.495	143.025	155588	0	36
2018.12.13	142.996	143.916	142.762	143.745	118980	0	36
2018.12.14	143.784	143.837	142.359	142.709	121313	0	18
2018.12.17	142.795	143.221	142.140	142.355	130859	0	24
2018.12.18	142.355	142.639	141.915	142.181	128251	0	26
2018.12.19	142.210	142.519	141.564	141.815	151281	0	25
2018.12.20	141.815	142.090	140.557	140.821	176207	0	31
2018.12.21	140.865	141.147	140.220	140.505	163703	0	24
2018.12.24	140.220	140.833	139.967	140.170	113119	0	34
2018.12.26	140.289	140.854	139.726	140.658	70263	0	19
2018.12.27	140.663	140.798	139.706	140.288	183794	0	36
2018.12.28	140.340	140.352	139.476	139.980	115759	0	36
2018.12.31	139.948	140.859	139.506	139.704	85948	0	26
2019.01.02	139.312	139.479	137.238	137.238	130711	0	19
2019.01.03	137.298	137.298	131.707	135.949	194538	0	25
2019.01.04	136.008	138.284	135.784	138.044	168590	0	19
2019.01.07	137.936	138.926	137.593	138.868	124482	0	26
2019.01.08	138.849	139.418	137.957	138.231	118501	0	32
2019.01.09	138.229	139.095	137.752	138.300	141693	0	18
2019.01.10	138.303	138.521	137.438	138.219	103098	0	18
2019.01.11	138.210	139.466	137.618	139.297	129450	0	18
2019.01.14	139.403	140.036	138.583	139.085	114520	0	24
2019.01.15	139.148	140.411	137.342	139.699	147144	0	18
2019.01.16	139.757	140.684	138.967	140.474	109961	0	24
2019.01.17	140.466	142.196	139.493	141.843	116810	0	25
2019.01.18	141.840	142.064	141.069	141.310	100665	0	23
2019.01.21	141.149	141.513	140.665	141.343	90316	0	36
2019.01.22	141.343	141.914	140.605	141.642	100047	0	26
2019.01.23	141.680	143.540	141.591	143.201	102904	0	26
2019.01.24	143.228	143.531	142.688	143.184	108303	0	24
2019.01.25	143.188	144.821	143.064	144.560	112646	0	26
2019.01.28	144.382	144.700	143.582	143.825	92189	0	36
2019.01.29	143.814	144.472	142.715	142.904	119237	0	21
2019.01.30	142.887	143.581	142.713	142.975	108000	0	24
2019.01.31	142.986	143.194	142.223	142.680	98890	0	22
2019.02.01	142.692	143.476	142.055	143.212	92852	0	36
2019.02.04	143.009	144.153	143.009	143.224	94079	0	36
2019.02.05	143.261	143.536	142.019	142.372	75423	0	36
2019.02.06	142.388	142.496	141.737	142.147	77168	0	18
2019.02.07	142.163	142.608	141.107	142.189	97583	0	31
2019.02.08	142.209	142.501	141.829	142.008	69979	0	36
2019.02.11	141.758	142.539	141.758	141.883	85207	0	22
2019.02.12	141.941	142.616	141.801	142.380	83002	0	36
2019.02.13	142.382	143.315	142.341	142.561	79361	0	0
2019.02.14	142.567	143.012	141.272	141.353	99172	0	19
2019.02.15	141.386	142.385	140.989	142.309	99676	0	23
2019.02.18	142.471	143.003	142.384	142.879	90312	0	36
2019.02.19	142.906	144.683	142.459	144.466	93315	0	18
2019.02.20	144.464	145.026	144.106	144.630	98935	0	34
2019.02.21	144.644	144.908	144.063	144.309	122019	0	36
2019.02.22	144.297	144.730	143.763	144.450	102587	0	36
2019.02.25	144.585	145.653	144.320	145.415	118645	0	36
2019.02.26	145.425	147.044	145.384	146.497	133930	0	22
2019.02.27	146.497	148.027	146.145	147.673	121932	0	25
2019.02.28	147.702	148.250	146.964	147.690	117415	0	23
2019.03.01	147.692	148.554	147.498	147.802	113332	0	36
2019.03.04	148.132	148.292	147.085	147.227	120927	0	36
2019.03.05	147.276	147.769	146.587	147.416	117106	0	36
2019.03.06	147.427	147.427	146.673	147.149	107519	0	27
2019.03.07	147.191	147.264	145.768	145.925	108918	0	36
2019.03.08	145.947	146.165	144.298	144.670	129920	0	36
2019.03.11	144.299	146.675	143.704	146.659	131462	0	32
2019.03.12	146.659	147.788	144.559	145.538	153238	0	36
2019.03.13	145.539	148.707	145.343	148.112	129119	0	36
2019.03.14	148.112	148.856	147.365	148.012	138675	0	31
2019.03.15	148.011	148.360	147.404	148.167	113845	0	36
2019.03.18	148.194	148.370	146.996	147.585	102131	0	23
2019.03.19	147.584	148.038	147.501	147.748	96353	0	18
2019.03.20	147.748	148.068	145.863	145.936	131148	0	14
2019.03.21	145.936	146.380	144.115	145.311	137825	0	19
2019.03.22	145.397	145.729	144.514	145.172	138833	0	35
2019.03.25	145.289	145.779	144.618	145.066	143724	0	32
2019.03.26	145.066	146.450	144.995	146.048	123549	0	19
2019.03.27	146.048	146.488	145.274	145.316	153173	0	33
2019.03.28	145.316	145.634	144.182	144.316	144667	0	28
2019.03.29	144.315	145.470	143.810	144.369	130241	0	24
2019.04.01	144.740	146.331	144.368	145.866	115165	0	36
2019.04.02	145.871	146.424	144.915	146.122	118672	0	29
2019.04.03	146.171	147.176	146.007	146.639	116122	0	29
2019.04.04	146.664	146.940	145.660	145.938	102011	0	29
2019.04.05	145.962	146.530	145.083	145.569	91303	0	30
2019.04.08	145.510	145.758	145.081	145.571	85476	0	26
2019.04.09	145.581	146.035	144.765	145.003	94752	0	26
2019.04.10	145.040	145.917	144.868	145.248	90725	0	20
2019.04.11	145.282	145.933	145.066	145.697	91236	0	17
2019.04.12	145.697	146.996	145.671	146.381	92892	0	18
2019.04.15	146.318	146.979	146.317	146.713	68610	0	23
2019.04.16	146.737	146.737	145.995	146.109	91240	0	24
2019.04.17	146.139	146.283	145.819	146.008	88322	0	23
2019.04.18	146.074	146.128	145.269	145.276	94464	0	17
2019.04.19	145.345	145.551	145.229	145.229	197586	0	36
2019.04.22	145.279	145.495	145.198	145.253	38419	0	23
2019.04.23	145.262	145.608	144.567	144.661	83060	0	21
2019.04.24	144.703	145.005	144.381	144.686	95468	0	20
2019.04.25	144.704	144.976	143.776	143.958	96428	0	30
2019.04.26	143.990	144.440	143.751	144.145	101999	0	16
2019.04.29	144.111	144.700	144.042	144.396	72716	0	19
2019.04.30	144.401	145.362	144.030	145.209	111465	0	19
2019.05.01	145.287	145.686	145.111	145.333	90248	0	28
2019.05.02	145.339	145.860	145.070	145.254	120401	0	25
2019.05.03	145.254	146.490	144.789	146.351	120947	0	24
2019.05.06	145.354	145.925	144.971	145.033	131969	0	36
2019.05.07	145.025	145.351	143.846	144.076	133524	0	36
2019.05.08	144.100	144.171	143.027	143.146	152186	0	36
2019.05.09	143.136	143.225	142.213	142.688	146788	0	36
2019.05.10	142.716	143.222	142.494	142.966	164089	0	20
2019.05.13	142.602	142.854	141.186	141.581	142125	0	19
2019.05.14	141.631	142.158	141.346	141.402	119122	0	28
2019.05.15	141.390	141.626	140.186	140.704	136294	0	36
2019.05.16	140.712	140.773	140.186	140.491	114223	0	22
2019.05.17	140.530	140.667	139.529	139.908	139984	0	26
2019.05.20	140.167	140.513	139.680	139.988	113866	0	36
2019.05.21	140.004	141.721	139.631	140.343	131394	0	24
2019.05.22	140.345	140.685	139.298	139.671	119188	0	36
2019.05.23	139.692	139.710	138.510	138.680	143542	0	27
2019.05.24	138.704	139.474	138.490	138.898	128093	0	29
2019.05.27	139.094	139.625	138.659	138.789	108997	0	36
2019.05.28	138.792	138.994	138.270	138.338	141056	0	33
2019.05.29	138.362	138.566	137.852	138.325	143433	0	36
2019.05.30	138.319	138.719	138.039	138.150	116533	0	36
