<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.29	1.37762	1.38464	1.37548	1.37598	67536	0	4
2021.03.30	1.37601	1.37832	1.37057	1.37390	66153	0	4
2021.03.31	1.37385	1.38115	1.37156	1.37797	68626	0	3
2021.04.01	1.37816	1.38360	1.37458	1.38316	65157	0	2
2021.04.02	1.38320	1.38514	1.38096	1.38311	59311	0	4
2021.04.05	1.38104	1.39130	1.38104	1.38986	42332	0	3
2021.04.06	1.38986	1.39182	1.38016	1.38221	59929	0	4
2021.04.07	1.38217	1.38393	1.37238	1.37371	66480	0	5
2021.04.08	1.37370	1.37822	1.37184	1.37325	54799	0	5
2021.04.09	1.37319	1.37504	1.36696	1.37020	54094	0	2
2021.04.12	1.37012	1.37760	1.36684	1.37387	52659	0	2
2021.04.13	1.37401	1.37682	1.36934	1.37507	57974	0	3
2021.04.14	1.37500	1.38081	1.37459	1.37773	46068	0	4
2021.04.15	1.37773	1.38085	1.37611	1.37829	49938	0	3
2021.04.16	1.37824	1.38404	1.37157	1.38401	46776	0	3
2021.04.19	1.38244	1.39922	1.38092	1.39846	60799	0	1
2021.04.20	1.39853	1.40087	1.39257	1.39371	53523	0	3
2021.04.21	1.39371	1.39492	1.38856	1.39271	49579	0	0
2021.04.22	1.39272	1.39496	1.38238	1.38383	57259	0	0
2021.04.23	1.38381	1.38955	1.38304	1.38847	47414	0	0
2021.04.26	1.38690	1.39291	1.38642	1.38981	48121	0	0
2021.04.27	1.38980	1.39240	1.38588	1.39107	44130	0	0
2021.04.28	1.39110	1.39507	1.38611	1.39334	57540	0	0
2021.04.29	1.39331	1.39767	1.39267	1.39402	57206	0	0
2021.04.30	1.39401	1.39581	1.38027	1.38128	55150	0	0
2021.05.03	1.38071	1.39319	1.37971	1.39081	44596	0	0
2021.05.04	1.39083	1.39133	1.38382	1.38854	66494	0	0
2021.05.05	1.38856	1.39262	1.38763	1.39036	49297	0	0
2021.05.06	1.39046	1.39407	1.38567	1.38878	60052	0	0
2021.05.07	1.38878	1.40057	1.38824	1.39870	63862	0	0
2021.05.10	1.40044	1.41583	1.39941	1.41166	64391	0	0
2021.05.11	1.41166	1.41662	1.41041	1.41410	69324	0	0
2021.05.12	1.41411	1.41533	1.40500	1.40521	77579	0	0
2021.05.13	1.40520	1.40783	1.40059	1.40494	71362	0	0
2021.05.14	1.40488	1.41107	1.40358	1.40968	55757	0	0
2021.05.17	1.40942	1.41466	1.40775	1.41376	58020	0	0
2021.05.18	1.41360	1.42200	1.41297	1.41849	60879	0	0
2021.05.19	1.41857	1.42009	1.40995	1.41128	87478	0	0
2021.05.20	1.41129	1.41923	1.41012	1.41891	67175	0	0
2021.05.21	1.41891	1.42336	1.41408	1.41507	74035	0	0
2021.05.24	1.41414	1.41717	1.41116	1.41549	72344	0	0
2021.05.25	1.41546	1.42109	1.41155	1.41490	77592	0	0
2021.05.26	1.41486	1.41759	1.41124	1.41158	72102	0	0
2021.05.27	1.41166	1.42193	1.40914	1.42036	79555	0	0
2021.05.28	1.42025	1.42083	1.41364	1.41879	93219	0	0
2021.05.31	1.41744	1.42175	1.41637	1.42094	56182	0	0
2021.06.01	1.42091	1.42490	1.41466	1.41474	87524	0	0
2021.06.02	1.41474	1.41834	1.41118	1.41695	79231	0	0
2021.06.03	1.41693	1.42028	1.40864	1.41039	87842	0	0
2021.06.04	1.41039	1.42004	1.40832	1.41649	82651	0	0
2021.06.07	1.41534	1.41911	1.41115	1.41803	70474	0	0
2021.06.08	1.41801	1.41846	1.41211	1.41548	70483	0	0
2021.06.09	1.41551	1.41889	1.41098	1.41149	58488	0	0
2021.06.10	1.41127	1.41782	1.40733	1.41754	88058	0	0
2021.06.11	1.41759	1.41853	1.40960	1.41130	69973	0	0
2021.06.14	1.40944	1.41239	1.40704	1.41084	64116	0	0
2021.06.15	1.41065	1.41287	1.40344	1.40832	69053	0	0
2021.06.16	1.40809	1.41327	1.39823	1.39866	76444	0	0
2021.06.17	1.39850	1.40088	1.38959	1.39255	98640	0	0
